,x1,y1,x2,y2,leak_1,leak_2,x1,y1,x2,y2,leak_1,leak_2
0,0.0037508210317185875,-0.14834971213197745,2.458041575101351,1.3049176821305148,1.0,1.0,6930,1850,15930.0,4100.0,1,1
1,0.5775548253419385,-0.7821921322161736,-1.3381943725471823,-1.6837164979349004,1.0,1.0,10430,1100,4180.0,1100.0,1,1
2,-0.8966531324385676,0.3533776024045314,-0.49055645843657586,0.6437526416302286,1.0,1.0,1930,3100,8180.0,3100.0,1,1
3,-0.7061726996601658,0.32248044753313154,0.11616965238094412,1.270776490647075,1.0,1.0,9430,3850,4430.0,2350.0,1,1
4,-0.5141164516415837,0.1631346845016612,0.41327633487751925,0.43762003742775113,1.0,1.0,12930,2600,3430.0,2100.0,1,1
5,-0.23528649163931217,1.097010409326175,-0.06037788391850507,0.07385951003761604,1.0,0.0,6180,3600,8024.0,2616.5,1,0
6,0.7105325497082489,-0.9064805445999764,0.5360628727271807,-1.1503032514533151,1.0,1.0,9430,1600,11430.0,1350.0,1,1
7,-0.35396199640179493,-0.658272164027017,-0.039330541139742436,0.062472182433556595,1.0,0.0,6430,1600,8024.0,2616.5,1,0
8,0.3497843508650211,-0.9967858473680058,0.42028531517248524,-0.09167716599334813,1.0,1.0,7180,1350,10930.0,2100.0,1,1
9,0.41312012869100573,1.1925384715798626,-0.07207718846024616,0.08498824607847735,1.0,0.0,10180,4350,8024.0,2616.5,1,0
10,1.62558744614007,0.0031670121290310327,-0.02769335217362301,0.08441420557876891,1.0,0.0,14430,2350,8024.0,2616.5,1,0
11,0.7916786429512286,-0.9692926861246411,-0.02739041002969761,0.07261819828889537,1.0,0.0,11430,1350,8024.0,2616.5,1,0
12,1.6966960510047984,1.1351850903352014,0.9335256062756048,0.7764961465762548,1.0,1.0,12930,3850,11430.0,3100.0,1,1
13,-0.7372145919490709,1.3838518222242933,0.8780458132042823,-0.7981793695353329,1.0,1.0,4930,4600,11180.0,1600.0,1,1
14,0.2321555975871485,0.8413960078549432,-1.5116769324292927,0.8499703703400115,1.0,1.0,5680,3600,4680.0,5100.0,1,1
15,-0.9561914044489006,0.9759675309061571,-1.0017086937903703,1.2734052147317394,1.0,1.0,5680,3100,2680.0,3850.0,1,1
16,1.364149985497831,0.09552809387413808,0.7391515524772383,0.3053041804929571,1.0,1.0,8930,3100,14430.0,2350.0,1,1
17,0.3734664345000513,-0.758514252189513,-1.5176485186148057,-0.7901835462993781,1.0,1.0,9680,1600,2930.0,1600.0,1,1
18,-0.7719439767785734,0.2885283353813953,-0.05183366758068625,0.07208845840549732,1.0,0.0,4430,3350,8024.0,2616.5,1,0
19,-1.058952597333715,-1.3573932156210622,-2.526488422289841,-2.1290863229494397,1.0,1.0,1680,1100,4430.0,100.0,1,1
20,-0.3869053876627736,-0.6579804527178357,-0.047063444910038055,0.06997870373282605,1.0,0.0,6180,1600,8024.0,2616.5,1,0
21,0.15649553441837472,0.88940704521172,0.38030937176639956,1.318672309256315,1.0,1.0,8680,3850,8680.0,2850.0,1,1
22,1.61273833357836,1.0944655356513593,-0.0628829753009898,0.09181600500038764,1.0,0.0,14930,4350,8024.0,2616.5,1,0
23,-0.400930951810739,-1.3296937921629532,1.9367243560113663,1.2274779647501646,1.0,1.0,14180,4100,11430.0,4600.0,1,1
24,-0.6789588580216473,0.9611822877795484,2.064971764870898,-0.8458901315026556,1.0,1.0,14180,2100,5930.0,3600.0,1,1
25,1.796273919000238,-0.7048138310239289,-0.01482712826741256,0.08387286711566186,1.0,0.0,15430,1600,8024.0,2616.5,1,0
26,-1.2564672144349462,1.7051527176752137,-0.024302336347282127,0.07422990296540624,1.0,0.0,2930,5100,8024.0,2616.5,1,0
27,-1.1121453900793938,0.2336877528899698,-0.04646281441772798,0.074546510226492,1.0,0.0,2680,2850,8024.0,2616.5,1,0
28,1.7399244331502584,-0.32189165451607676,-0.021733657866067957,0.08524546858300419,1.0,0.0,15180,2100,8024.0,2616.5,1,0
29,-1.0960840539010237,0.06591025783019408,-0.05734884107218863,0.08423855135762165,1.0,0.0,2930,2350,8024.0,2616.5,1,0
30,-1.1652742279918242,0.014391937142905584,-1.3822641813253977,0.7592945657401454,1.0,1.0,2930,2600,1930.0,3350.0,1,1
31,0.6448125876458979,1.2386678440068084,-0.06903137892629499,0.08498609994115666,1.0,0.0,10930,4850,8024.0,2616.5,1,0
32,1.657636813650991,1.1403759793686434,-0.06531212906467629,0.08387734525251297,1.0,0.0,15930,3850,8024.0,2616.5,1,0
33,0.27109267801608733,1.4143777024948183,-0.061354666493105,0.07479153571275032,1.0,0.0,9180,4600,8024.0,2616.5,1,0
34,1.1647392523932407,1.322320614913316,0.3136829727309125,-0.15870190789114308,1.0,1.0,11930,4100,11430.0,2600.0,1,1
35,-1.2914507088048166,-0.9190819295309183,-0.029885406040238482,0.07032953535253514,1.0,0.0,2430,1350,8024.0,2616.5,1,0
36,-0.03696073046335979,0.9824834250474743,-0.04419353970624812,0.05609438220639623,1.0,0.0,7680,4100,8024.0,2616.5,1,0
37,0.13978767461289043,-1.2994930723550664,-0.9492405978955133,-0.05210367789071735,1.0,1.0,8430,600,3930.0,3100.0,1,1
38,0.270327463977918,1.2935421328701362,-0.6919463485155946,2.2938781306510645,1.0,1.0,9430,4350,5430.0,5100.0,1,1
39,-1.1722785315049464,1.2459896664062446,-0.04302072506566551,0.08457469010301602,1.0,0.0,3180,4350,8024.0,2616.5,1,0
40,0.8808883489309991,-0.04450616365731447,1.259168058186472,1.3538437505716914,1.0,1.0,13930,2850,11430.0,4600.0,1,1
41,-1.5565757288437345,-0.7651332856091997,-0.03836156978676308,0.085214511678711,1.0,0.0,930,1600,8024.0,2616.5,1,0
42,1.1325430789552997,1.4206105893315004,-0.017393463870904957,0.04099503588489439,1.0,0.0,12930,4350,8024.0,2616.5,1,0
43,-0.39471995041154617,1.7266347479090283,1.6544274334578912,0.8082682137481159,1.0,1.0,5930,4850,12680.0,3600.0,1,1
44,0.29442350726501615,0.5007626730728625,0.8556787091366185,-0.37304058045286204,1.0,1.0,9180,4850,9680.0,850.0,1,1
45,-1.0533794404262817,0.3169142898222172,1.1277995640758225,0.7507251140467087,1.0,1.0,2930,2350,15180.0,4100.0,1,1
46,-0.6140681628717155,-0.6383958900271212,-0.03355441805210829,0.05641821464670718,1.0,0.0,5180,1600,8024.0,2616.5,1,0
47,-0.6536262803156273,-1.0028360614547303,-1.2263908554953042,-1.3836259440798888,1.0,1.0,6180,1350,3930.0,600.0,1,1
48,0.8959005831089781,1.091715208425626,-0.08500041886889484,0.09919899064308499,1.0,0.0,11930,4600,8024.0,2616.5,1,0
49,1.2245738647705935,-0.22069413477070715,-0.8145533264973086,-1.7597328076437346,1.0,1.0,4430,1100,11930.0,1600.0,1,1
50,1.127170572910642,-0.10536202277532933,1.4315336648160983,0.9308856126203159,1.0,1.0,12680,3600,13180.0,2850.0,1,1
51,-1.5330098394565994,-0.8504932467060407,-0.033834473205920756,0.0804586085479024,1.0,0.0,1680,1350,8024.0,2616.5,1,0
52,-0.053807201757094025,0.6493748090704037,-0.9757035973442154,1.2334058934036398,1.0,1.0,7180,4350,4180.0,3850.0,1,1
53,-0.5721266257155293,-0.6895083089785528,-0.03334019757736606,0.057146490541001016,1.0,0.0,5430,1600,8024.0,2616.5,1,0
54,0.9833476357187156,1.042114885540531,-0.05414303909397261,0.081349089444606,1.0,0.0,12180,4100,8024.0,2616.5,1,0
55,0.2300795955376132,-1.4505953531224856,-0.6709333759868733,0.10842077153198235,1.0,1.0,9180,350,5680.0,2600.0,1,1
56,-0.21206552692690608,1.2130075390425286,0.16756700235114147,1.0627484973599126,1.0,1.0,9430,3350,6430.0,4100.0,1,1
57,-0.9339814925444565,1.802827518091384,-0.09066762593426866,0.1434718033460589,1.0,0.0,2680,5100,8024.0,2616.5,1,0
58,-0.12895606511985908,1.824866176674494,-0.045531633776645486,0.06712166394002125,1.0,0.0,7680,4850,8024.0,2616.5,1,0
59,-0.9828641333049266,-0.9770038896145181,-1.1120842107576063,0.8199185135196522,1.0,1.0,8180,3600,930.0,1100.0,1,1
60,0.013222104827991576,1.2524676092617366,0.400248156464041,1.2245308210578274,1.0,1.0,6930,4600,10430.0,3600.0,1,1
61,-0.6942067392126771,0.36308448557904316,-0.9276741576374891,-1.17043076794854,1.0,1.0,4930,2850,5180.0,1600.0,1,1
62,-1.3111784095326373,0.5074604128566743,-0.04720106285962766,0.1133482933549218,1.0,0.0,2180,3350,8024.0,2616.5,1,0
63,-0.22366712271204156,-1.5053302102811497,-0.03319024531466719,0.07493839389239093,1.0,0.0,6680,350,8024.0,2616.5,1,0
64,-0.9876914887709483,-0.27829611005024085,-0.05118116262815553,0.07834159799088566,1.0,0.0,3430,2100,8024.0,2616.5,1,0
65,-0.026782202360332852,-0.8035773422430055,0.2851290861015128,-1.4132257995598128,1.0,1.0,9680,850,7680.0,1100.0,1,1
66,-0.997268187641354,-0.24304729999750763,1.5588644040298913,0.597851816002984,1.0,1.0,14180,3350,4180.0,1850.0,1,1
67,-0.173642122671954,-0.6828623911710161,-1.0624381010912662,-1.2966059260071776,1.0,1.0,8930,850,2430.0,1850.0,1,1
68,-1.3499557445135366,-0.8209410057550477,-0.0471303856794833,0.16231512451374014,1.0,0.0,1680,1100,8024.0,2616.5,1,0
69,-0.22170488982307,0.5768176406362053,-0.7559732834466304,-0.6554264411015734,1.0,1.0,4680,3600,7180.0,1100.0,1,1
70,1.0199738469905493,1.3757118407595408,-0.03700153129461342,0.060592775928026865,1.0,0.0,12430,4600,8024.0,2616.5,1,0
71,0.5334764924531064,-0.9323052442914379,0.7141898677282863,0.6234120586333296,1.0,1.0,10430,3100,9180.0,1600.0,1,1
72,1.0065892071126668,0.6442549266186988,-0.05752119337820938,0.08896713655144736,1.0,0.0,12180,3350,8024.0,2616.5,1,0
73,-0.7988928798397601,1.28169337923339,-0.04498638224186141,0.06753810938964694,1.0,0.0,4430,4100,8024.0,2616.5,1,0
74,-0.8891635269815048,0.9839905435337051,-0.05833169736329946,0.08404445557325482,1.0,0.0,4180,3850,8024.0,2616.5,1,0
75,-0.022144662396842263,0.9147559657555135,-1.0350905699883435,1.3930419514246695,1.0,1.0,5430,3350,8930.0,4350.0,1,1
76,1.1859030528292758,-0.23726362967386322,-0.04834957010590751,0.09553235787246747,1.0,0.0,12930,2100,8024.0,2616.5,1,0
77,-0.7515249490272796,0.9933841460733703,0.5930865387670168,-0.28780319288196043,1.0,1.0,12430,1100,3430.0,4600.0,1,1
78,-0.7643645365011145,0.0231643784906867,-0.3387421250304187,-1.6918546588642678,1.0,1.0,7930,350,1680.0,3350.0,1,1
79,1.0216239750148661,-1.4013854780790493,-0.031893346093921304,0.07746898139702721,1.0,0.0,11930,600,8024.0,2616.5,1,0
80,-0.6068573236976673,1.0243008491903784,-0.07299570093213156,0.09099374163883492,1.0,0.0,5430,3600,8024.0,2616.5,1,0
81,0.7022118635105963,-0.38963944267163036,-1.4116961011562617,-2.042678059108263,1.0,1.0,1930,1100,12180.0,850.0,1,1
82,-0.7893456032503681,-0.24555774393162827,-1.0798152848197988,-0.11129912718245033,1.0,1.0,6430,2850,2930.0,1850.0,1,1
83,0.29856832852971277,-0.6004255146990944,-0.02708112159328463,0.05441515509817038,1.0,0.0,8930,1600,8024.0,2616.5,1,0
84,-0.5392613910442676,-0.5154466058474403,-0.040642640998797,0.061088145227575,1.0,0.0,5180,1850,8024.0,2616.5,1,0
85,0.163956515453975,1.6086967741351819,-0.029689766539274243,0.04740313956661363,1.0,0.0,8930,4850,8024.0,2616.5,1,0
86,1.8304362716329967,-0.30191889968617036,-0.018438411838900548,0.08460651369207678,1.0,0.0,15430,2100,8024.0,2616.5,1,0
87,1.1780107388473977,-0.3277440164410911,-1.1007212899814383,0.5395537528819208,1.0,1.0,13180,2600,4180.0,2350.0,1,1
88,1.3239473455232391,0.47786083929336315,1.0039840283652282,-1.6148520644710298,1.0,1.0,11680,1100,14430.0,3100.0,1,1
89,-0.8028197128274546,1.2060414646203446,-0.041129324879386475,0.0654705416372244,1.0,0.0,4180,5100,8024.0,2616.5,1,0
90,-0.4710553520309554,0.677159253374308,-0.07231756800558395,0.08737026245215174,1.0,0.0,5930,3350,8024.0,2616.5,1,0
91,-0.9374469996084436,-0.46694256508074966,0.6504511223338778,0.2190130997066274,1.0,1.0,12180,3350,2180.0,2100.0,1,1
92,-1.4493543048954833,0.13898078263011343,-0.024171442734357396,0.05762809230774246,1.0,0.0,1430,2600,8024.0,2616.5,1,0
93,1.6685319397816714,-0.8212351075003039,-1.9739448193590232,-1.9852376891928225,1.0,1.0,3180,850,14680.0,1100.0,1,1
94,-0.7578523521323297,1.5014530410989855,-0.041719603757481405,0.06686316437347001,1.0,0.0,4430,5100,8024.0,2616.5,1,0
95,1.2843752396509145,-0.26461398632890504,0.769858472565734,-1.1524697796832215,1.0,1.0,9680,1350,13180.0,2100.0,1,1
96,1.1229881458666964,1.3983564599456557,-0.034297515458039385,0.06286588340004998,1.0,0.0,12930,4600,8024.0,2616.5,1,0
97,0.7501218929783924,-0.7092829229287301,0.5911963645843369,1.0476312942338273,1.0,1.0,11430,1600,10430.0,3850.0,1,1
98,-0.08985640157171867,1.2807080301214455,-0.13589066966859392,1.7571623022437537,1.0,1.0,6180,3600,9430.0,4350.0,1,1
99,-0.8915162458642583,-0.15031299069296522,-1.0253934783218692,-0.9035809326174554,1.0,1.0,4180,2350,5430.0,1600.0,1,1
100,-1.2786058005547987,1.0412006147544024,-0.04443932576151527,0.08849131647127836,1.0,0.0,2680,3850,8024.0,2616.5,1,0
101,0.3657230623562127,1.4305733104594065,-0.0552039414207815,0.06974045758387182,1.0,0.0,9680,4850,8024.0,2616.5,1,0
102,0.7098844238437216,-0.5781253819833181,-0.04459994986838578,0.08126159712188166,1.0,0.0,11180,1600,8024.0,2616.5,1,0
103,-0.6463751587030734,0.08067380871575972,0.07874250789095338,0.24344865206731733,1.0,1.0,3930,2850,11930.0,3100.0,1,1
104,0.6619589767345897,-0.6225017402475275,-1.4592392878997749,-1.5957799850702914,1.0,1.0,930,600,10930.0,600.0,1,1
105,1.5893139792171183,0.4893663909794318,-0.035778429538413925,0.08693071903785043,1.0,0.0,14180,3350,8024.0,2616.5,1,0
106,0.193684212869974,-1.254185350419185,-0.026138281019308263,0.06516680672247932,1.0,0.0,8930,600,8024.0,2616.5,1,0
107,0.6465270039860262,-0.046697215790038465,-0.051529921388859146,0.07989124595268776,1.0,0.0,10430,2350,8024.0,2616.5,1,0
108,1.652367928965589,0.892675278364476,-0.053458101032946403,0.0936030591051249,1.0,0.0,15680,3600,8024.0,2616.5,1,0
109,0.4641771517546262,-0.37458899968918247,1.0025123556342246,-1.2874750750004549,1.0,1.0,14930,1100,5430.0,1600.0,1,1
110,-1.626060746093223,-1.5641746959348943,-0.03592058059722747,0.09226206183367427,1.0,0.0,1430,100,8024.0,2616.5,1,0
111,-0.8016557856691906,1.478466374077141,-0.0556832780602915,0.08423130461681477,1.0,0.0,4430,4850,8024.0,2616.5,1,0
112,-0.09871112288129638,0.38768563459420713,-0.7443488144249824,-0.07192066947419412,1.0,1.0,5930,1850,6180.0,3600.0,1,1
113,1.6444914496811283,-0.3924141375469506,0.3268583006703696,1.4082534576683692,1.0,1.0,15180,2350,8930.0,3850.0,1,1
114,-0.17315337798343386,1.3882243307530793,-0.06544681881709027,0.08004420831871026,1.0,0.0,7180,4350,8024.0,2616.5,1,0
115,0.38966109741468286,-0.6088304546636021,0.4340474777511959,0.4337264166862215,1.0,1.0,11430,2600,7680.0,2100.0,1,1
116,-0.3508543451956836,1.0602430506190035,-0.05591616537554983,0.07230392422534804,1.0,0.0,6430,4100,8024.0,2616.5,1,0
117,-1.1367292868474608,0.20930159994884556,0.5679510768570585,1.2328147840667465,1.0,1.0,1680,3350,9680.0,3350.0,1,1
118,0.024269416839632407,-1.1100542872255401,-0.03783142912699827,0.07302971265569677,1.0,0.0,7680,850,8024.0,2616.5,1,0
119,1.7617104218864377,0.5080906523239255,-0.0271654851261679,0.08291644606983634,1.0,0.0,15180,3350,8024.0,2616.5,1,0
120,0.4166350807169558,1.7868511130211677,-1.4505211789208736,0.4920845411355401,1.0,1.0,8430,4350,4430.0,4600.0,1,1
121,1.763139019863702,-0.4361100813864403,-0.021756876657466007,0.08739971549092976,1.0,0.0,15430,1850,8024.0,2616.5,1,0
